# MANIFEST. One row per authored file: which tree, path, bytes, SHA-256.
#
# SIGN THIS FILE, NOT THE CORPUS. One signature over a list of digests covers
# every byte the list names, and it stays one deliberate act by a person.
# Signing every file separately multiplies attestations without adding
# information, and turns a human attestation into a build step.
#
# Then anchor the signature: `ots stamp manifest.tsv.asc`. The signature says
# who and the anchor says when, and neither answers the other's question.
#
# KEEP THIS FILE PRIVATE WHILE THE WORK IS HELD. The anchor is over a digest and
# discloses nothing; this file names paths and therefore does.
#
# tree	path	bytes	sha256
anchor_sift	deps/mmgr/deps/CMakeLists.txt	1487	b32fedc017876994aeb239f89e06dd660f9b6b6ca6539ac91cd53a9c64593665
anchor_sift	deps/mmgr/dma-plan.md	16888	aba234404e5238e698be0f2f4dc605f96c8673f1cc003cfa902777151d3ab9ac
anchor_sift	deps/mmgr/docs/Doxyfile	13382	b12b1500fcb7a853496735d911794de09da986e6dba83983e142e547d376ba00
anchor_sift	deps/mmgr/docs/DoxygenLayout.xml	10336	7cd0df2d01fdebdbd87e7d4869b2211cae64a1ab9731c398c1df1233ab0a7910
anchor_sift	deps/mmgr/docs/README.md	4196	3214a8060bcf2a100a06dcd93249a03eb4f31a84cbd1697cabc334fae073bd47
anchor_sift	deps/mmgr/docs/assets/mark.svg	1367	b6489148ed7823955d5cb6571ad0daed4ac6d8cbc4639c41e7e48fb16f8df946
anchor_sift	deps/mmgr/docs/concepts/architecture.md	13744	7931353dbcdbdd67e391426684174723298db8cee1923f42d40da9f6d7b2340a
anchor_sift	deps/mmgr/docs/concepts/ns-idiom.md	4138	511db8543864cfceba6eaea9fee89b210d5b9efa718acf22e278f04c0ecf5b08
anchor_sift	deps/mmgr/docs/concepts/ownership.md	6086	579ce5582a3aef5934ed4c128178b980a604b39f0f11811c312d21eaf31a116c
anchor_sift	deps/mmgr/docs/concepts/swar.md	6525	547042f02304a43217e25a12af0935c24bcdde4eba9dd8fe8774fa74266182ee
anchor_sift	deps/mmgr/docs/concepts/width-and-order.md	4929	8d33d343adb141da5561084ec29cc47f62ae0cb451744a23c692ac22becb8114
anchor_sift	deps/mmgr/docs/concepts/zero-heap.md	4089	99099e58c5b4183d98c78e7ab8c722738f0d385087b2681ced6e7da915b3e15d
anchor_sift	deps/mmgr/docs/footer.html	1886	628bd8b4c49e016e746729afeb2b7cc1d7a953b59daf8d295dfc1f1172dedf79
anchor_sift	deps/mmgr/docs/groups.dox	2135	775fb7002dcb6c243997ef8e49f7dd1e8cf23ba9808edb6e9eac0d226ce47884
anchor_sift	deps/mmgr/docs/guide/faq.md	5081	e1481aeae91375ea7725c7306e006b6e0162acdb06b4af3918c8d8f82c462917
anchor_sift	deps/mmgr/docs/guide/first-region.md	5016	b80556db7805a0a70266db7e45d14875b32982b8de5393f6cba2731f2252b584
anchor_sift	deps/mmgr/docs/guide/install.md	3222	08eb7166864f081f5546c32d8c3cf979ef07fba4a37549f7025628e2742ecbb2
anchor_sift	deps/mmgr/docs/guide/quickstart.md	3299	b85ad43565b7e526564b5f376a726f714d7530b3219b2ce968be704745a74dfd
anchor_sift	deps/mmgr/docs/guide/string-shim.md	5585	6cfb7a6095a512a64363d135500c43d29df9a14850d9d7417dd5bb1c6d36a42a
anchor_sift	deps/mmgr/docs/header.html	4231	3d18303f024c746f4144899b2aa422f609f8257c176a04060836a9d49475d68a
anchor_sift	deps/mmgr/docs/header.html.bak	5888	d3b339c41cb4da37f96e5dcae333508d02455cd2a5fbb80d594c2769a508b084
anchor_sift	deps/mmgr/docs/mmgr.css	21651	59ef948724aa34e273231096f8cd23f023e6cb65dc2d6788f16772a2af8083e4
anchor_sift	deps/mmgr/docs/modules/confinium.md	7780	9cdd09d6a4ab728fe0d55a9cf846c9185fd1c5e461a9d3de1a2d5ec514552a72
anchor_sift	deps/mmgr/docs/modules/region-edges.md	8525	894724372865bafafb231c3cd5f62d7e447e1c7ecff5a74a071aa19676d2d116
anchor_sift	deps/mmgr/docs/modules/scanning.md	5968	3f6501931ca922b94ff7bdd261365d10e7cf2dfb59f7c28d3727c5cd0a888ee2
anchor_sift	deps/mmgr/docs/modules/serialization.md	7390	ca62b78f010fb6eafc67974d39a3dae55ea15bf6199afe29ca42ddf32fea793b
anchor_sift	deps/mmgr/docs/modules/spatium.md	5742	383d7d9ea6dca90fecc9c52bb151f65519725504fbff3fdaecae3810ce8bab10
anchor_sift	deps/mmgr/docs/modules/text-and-hw.md	7250	16a8915837ec79c101abcd9c0147b4ef39cf8a2c6159c0ebcec055cba3aaebd4
anchor_sift	deps/mmgr/docs/modules/verbum-scrutor.md	4118	9e9447421c5200b30d1335d86ad9714177d981eacc1c5d746ba15d4ce67dc58d
anchor_sift	deps/mmgr/docs/nav/1-start.md	208	c8f0b7024754a6515ceb305970b4b4a650b73e4e8b1348f8994ef07071eec38d
anchor_sift	deps/mmgr/docs/nav/2-concepts.md	257	10a0b39f02bbec361e21404e664da11abec0da517bdaf5cd5ba307508e5e4d10
anchor_sift	deps/mmgr/docs/nav/3-modules.md	777	e210e273d528e8a848e2b6a5bf98d484db4fe34e473d45afd59b1b6d3c01bae8
anchor_sift	deps/mmgr/docs/nav/4-reference.md	354	92b2224af37cd982645d4b263181a7c5ce02416754dded222fd486be8ccf7875
anchor_sift	deps/mmgr/docs/nav/5-quality.md	222	44ab0ce702f63f0187288db56f130be99315a61de0dd85d86ca7fca112d070f5
anchor_sift	deps/mmgr/docs/nav/6-project.md	80	8fcc2f5ff45a0ed2e3e320847e6e295c47746acd71a03b7673f306150ffef9ee
anchor_sift	deps/mmgr/docs/project/license-notes.md	2444	4bd3936a3f13079b9b682e95597912253784b9434861dcfaaf54660014440408
anchor_sift	deps/mmgr/docs/project/roadmap.md	3675	6cbc5e499bb878686adf2452b4b8808f798baba455bb5e480d696c229e349a14
anchor_sift	deps/mmgr/docs/quality/docs-coverage.md	3667	09dc38eb11eaf2e11aa636c74f5ea554c1c4299cfd46c99cc079182b0e52c0f1
anchor_sift	deps/mmgr/docs/quality/numeric-accuracy.md	11418	a3bb7683bfa6afcb6ee06b318774aff1963c294648a482ff6ea5c9891eb85338
anchor_sift	deps/mmgr/docs/quality/optimization.md	16348	0dbe4b8d2c2c0987240e7c42af5d732e2a7c01942674848f1fb055547508ef2e
anchor_sift	deps/mmgr/docs/quality/static-analysis.md	4022	75cfa5ec1c6058eeaff8fb9778f53c592260b942bb754e30602c9edf043f9439
anchor_sift	deps/mmgr/docs/quality/testing.md	10164	a2bd677eea6d174386e2b65706d4caba8328e73c837235843e9fc68082a47756
anchor_sift	deps/mmgr/docs/reference/api-map.md	5779	44900555d44357f58bbec7c8bba4389618b57e0ca07aacd293c8103b88f08084
anchor_sift	deps/mmgr/docs/reference/compiler-support.md	6273	901e1c5c35755067cd5323fa982f347e23986e9fe40d926554e70c487e7b698e
anchor_sift	deps/mmgr/docs/reference/configuration.md	11050	038cea73f20d0049f9d9701a6358b6312c6bf37d593da6795a9a80cf49a89ea4
anchor_sift	deps/mmgr/docs/reference/environments.md	4829	8e14f820838167cd41852fa5477fb131c32fc43c77b0e25e74faa345bfe466d0
anchor_sift	deps/mmgr/docs/reference/error-handling.md	4329	8f0539750b46b8c3bb908df26ab779df1365bbfddc641d5af291393485df76dc
anchor_sift	deps/mmgr/docs/reference/glossary.md	10616	ad2ebb284b40fb399658d2c87685e5345646416d64d1595df82c282e8199b057
anchor_sift	deps/mmgr/docs/reference/performance.md	9761	4405c5959d859e89e17822dbf7095bc9ce238af4359de53b3788d32001e31e98
anchor_sift	deps/mmgr/docs/research/README.md	2056	acf4ea07a75fa61f0d94f2e64059cc5214256ef9e20e9651a99f57abcc660a94
anchor_sift	deps/mmgr/docs/research/Salishan/README.md	2341	ac843fc6f59bfd84d7e9b0137639d285c94a2b3eef79de49b22568605b4d8c52
anchor_sift	deps/mmgr/include/mmgr.h	16817	78a72f1c5f7b83cae484ba6d34a48d47e112b7d9aa291e69d5a50f4677826dbb
anchor_sift	deps/mmgr/include/mmgr_string_shim.h	14215	0cb1a7b5b4a0e658129585d72b3ce55867ed3c9e8adde09231cddd8f9ba95b1a
anchor_sift	deps/mmgr/keywords.txt	1224	16d6ee3b131b177c30c5ef59136bb58b210c793ba6642db8912c1408971c2933
anchor_sift	deps/mmgr/library.json	1367	31238298809d957648cd9cfbe48e55aef7032d8aca43dec468c9c0d8baa653b5
anchor_sift	deps/mmgr/library.properties	773	f3308956a5b22ab0af4b226b56659ea32b4e6f98a844792c565ff3a1c3615070
anchor_sift	deps/mmgr/package-lock.json	857	035d368ad5969fd5a5b870283987154a28d0e8af7840c5a7ef62354c131fdf8d
anchor_sift	deps/mmgr/package.json	733	01938805ef3905e401f7b7c2bbc4880ab76de0dff3239b195b4542bf6e5c0570
anchor_sift	deps/mmgr/pyproject.toml	407	365bde64347ec9bbf5d0db4228c4aab3a4d77a905cbc7cbb6db6318a167bde9e
anchor_sift	deps/mmgr/sonar-project.properties	994	79e2ece3785938b32ca5f7acf215e6ab856d4b966a96ebccaa827b805d66f256
anchor_sift	deps/mmgr/src/CMakeLists.txt	1813	0aa57c3835fec1f44989d6860b265b8f41c932301a1b31ec1fe1d618912ab033
anchor_sift	deps/mmgr/src/ascii_persona_bitorum/CMakeLists.txt	650	39c72849a780767b8531512973800c685730e5c7bdc12e5346ee5088aea09c6f
anchor_sift	deps/mmgr/src/ascii_persona_bitorum/ascii_persona_bitorum.c	5297	87cc7040e1fc1c7db70a68f1420adbd3ed94b022120b5830ad1137cfa8a3c5ab
anchor_sift	deps/mmgr/src/ascii_persona_bitorum/ascii_persona_bitorum.h	4082	0659ae4ca833a803a517375cb9453cb6c561478d414eb1138e2eeab9f3c727b6
anchor_sift	deps/mmgr/src/bitorum_introitus_exitus/CMakeLists.txt	444	a73cc301a9b31452de239a7c6c7ea6890f24f780f77572032d6f2fd86433e7cf
anchor_sift	deps/mmgr/src/bitorum_introitus_exitus/bitorum_introitus_exitus.c	9457	4010ac0656557558e9df54cf7ed31aa2a2c0eb8f2506835d8128a12362092721
anchor_sift	deps/mmgr/src/bitorum_introitus_exitus/bitorum_introitus_exitus.h	5690	ba4680908703f9794456b7f57074985584aa70def4d231684452865732dd4c30
anchor_sift	deps/mmgr/src/cellularum_laboro/CMakeLists.txt	496	8cfc756e6c4301c23aebd5b5e63a48871f2ee15bb9e08cc79f84f0bea0c202ab
anchor_sift	deps/mmgr/src/cellularum_laboro/cellularum_laboro.c	73970	5af71cf4e0f9d2b6437f7ce3306f1fbcb17b4d5c7019937b75b05c24c1ca5873
anchor_sift	deps/mmgr/src/cellularum_laboro/cellularum_laboro.h	17983	42b24d986b00cd7934c89136ec8b0f57c05bc47d5a27659a4a75a0f675a009d0
anchor_sift	deps/mmgr/src/clz/CMakeLists.txt	402	70aaa7ab98d153f9cdf10bcaac64879f1b127c842d974af7994fdb8630e1a3a3
anchor_sift	deps/mmgr/src/clz/clz.c	5788	c11abf564fa1002bb9393fcbe4c044c646f3df91d19987ac36fd104d3a49347d
anchor_sift	deps/mmgr/src/clz/clz.h	2864	a05e5d461d5f66e792e099378f4e7041824018d498b5bd98428d1cb028e64363
anchor_sift	deps/mmgr/src/endian/CMakeLists.txt	435	aa41a85039fb8c04bc19ed2a35278f258984215940aef06f413449c7c9221ca9
anchor_sift	deps/mmgr/src/endian/endian.c	10111	33d8fe6ffe25bbf82bcdb7c5631b6e81abcb0c3ad32a47072cef5088565304da
anchor_sift	deps/mmgr/src/endian/endian.h	7686	3dcecc13bfb2369f9778073739c7583f94b28f388dea73e9019a0a005bb6a46d
anchor_sift	deps/mmgr/src/fractio/CMakeLists.txt	410	05246b119d9968cc5a9dc64b703c8aeaf89e33bbd2a22109f26c1c6eae292d88
anchor_sift	deps/mmgr/src/fractio/fractio.c	4889	13c1718f00cc3bd619386434f29245d0eac127a1ef2f6bfb101d741a0cd05630
anchor_sift	deps/mmgr/src/fractio/fractio.h	11548	a425be389a702ffb2162217d92cbd82b6f451a780f27f75bc1eff6ca663982a4
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/CMakeLists.txt	818	c8250561fab848e91c691f4e1e06e9d796a5a450c92852a0fe7d7e0c002ccdf3
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/impensa_ancorae_acus.h	2045	161965a26e9561f95b04a5f2a755de19483e4c426207b98a9ae566bce5d349b6
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/impensa_ancorae_acus_english.c	3183	265debd47e70b54e681c8b3a95bb350bdd697c947d64773a9ff9eee4bfaf829d
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/impensa_ancorae_acus_generic.c	3410	57682d550dd0222bd0f61b8f50785257b4bb95da262db0aa38914d010fb758c3
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/impensa_ancorae_acus_inet.c	3144	c20a3d5f6107080ae0da552c19c888c6181730ecf0d8b081acae1cdc259d307c
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/impensa_ancorae_acus_route.c	3228	4c7d561214c3b26ecb5d0637058cf5ebcff4ff17f421973916686d0216908ce6
anchor_sift	deps/mmgr/src/impensa_ancorae_acus/impensa_ancorae_acus_uri.c	3338	2b7e832eacacc7e600a55303c8de6d2c60e27451b6ca295253a2cbffae07b762
anchor_sift	deps/mmgr/src/locus_carcerum/CMakeLists.txt	424	d2f7bd51f10460bada8b9d9ce093504173c324558a032425d0ab6d63b51e14d4
anchor_sift	deps/mmgr/src/locus_carcerum/locus_carcerum.c	32945	cd710acb3039579687d0c9aee55d515c8c12cbb42c91e206ed72485c43e3d030
anchor_sift	deps/mmgr/src/locus_carcerum/locus_carcerum.h	41329	ed1ba089624318b02c14f2d6d3b0c1908c0fb4eca4aba6f4261a717b8ef20f35
anchor_sift	deps/mmgr/src/memoria_anularis/CMakeLists.txt	907	67f9ed6fe8de9f4c334a5ae6fa2cd3b3ec6b477e376419866a6f356838a3d8b9
anchor_sift	deps/mmgr/src/memoria_anularis/memoria_anularis.c	45304	876a2b9bdce790e92fc60e91f6b82a66ee7d6d1f3627c947615f1f3f2fd5dc21
anchor_sift	deps/mmgr/src/memoria_anularis/memoria_anularis.h	23713	5e5850cbcd606f4088d38b69c25c05226030541f54f5219c459f628ce8c6028d
anchor_sift	deps/mmgr/src/memoria_externa/CMakeLists.txt	426	0dd8bfacc7080a63fd8b48438f79377d19e56ad10a6d63778b3ce91313a167d3
anchor_sift	deps/mmgr/src/memoria_externa/memoria_externa.c	10509	d78ca71bd2e62ae3d9a1d503325d37e127d061503ff076474421f8b7fcfe73e7
anchor_sift	deps/mmgr/src/memoria_externa/memoria_externa.h	6889	e8d56b1b45b9de7e396975c422c87a309a89bcd72851bae47f71548f259af46e
anchor_sift	deps/mmgr/src/memoria_operor/CMakeLists.txt	470	72f42ab06ada4742823a2fdf99edb0a112d2381244038ded18f374dacc4c3303
anchor_sift	deps/mmgr/src/memoria_operor/memoria_operor.c	23678	9e8b0b5d4dc7b16c08a042e55a9094e2801a4dcc8e149294ac8a6899bf26f12c
anchor_sift	deps/mmgr/src/memoria_operor/memoria_operor.h	5213	9633417c861be140deedcea1f8875045585b2ef1ad8418a18f2e8f6f00d5bf22
anchor_sift	deps/mmgr/src/memoriam_praetereo/CMakeLists.txt	432	ec847b29ed4024cd053fd06defa034f87eb6c47095301f4f86f7b70b03b81dcd
anchor_sift	deps/mmgr/src/memoriam_praetereo/memoriam_praetereo.c	8549	6e0644f4a746a8e2acb9f8578ddfaf01b21d742c1407bade9f66dc0528a4e9b1
anchor_sift	deps/mmgr/src/memoriam_praetereo/memoriam_praetereo.h	9286	59a1c495b5ef784949bf3ad15a3dc79e465a03cf76c302e7bc69079af7809e4e
anchor_sift	deps/mmgr/src/numeros_scribo/CMakeLists.txt	470	b1f91938a08cdebc308ab989853e52d01b5f08b02ce861a850d7cb8a0b4e1ac2
anchor_sift	deps/mmgr/src/numeros_scribo/numeros_scribo.c	22247	198e0aab29d8551f1d690c271c697fddddb73c95378b3c8337e9f4a8018ae3ca
anchor_sift	deps/mmgr/src/numeros_scribo/numeros_scribo.h	15441	a0c14bffc999ad6de2692379dfd9f256fd13b77a0a4b6b53f71f9050c838d822
anchor_sift	deps/mmgr/src/octetus_introitus_exitus/CMakeLists.txt	513	74af9bd1da1b4b654195011aef4dce284f3060091702dcdd3be5edc63e9b98cc
anchor_sift	deps/mmgr/src/octetus_introitus_exitus/octetus_introitus_exitus.c	16872	cb2ee9f7b6a352f5da4b1a667fc7587b4e5d3bac9144fcf783fef4007d192507
anchor_sift	deps/mmgr/src/octetus_introitus_exitus/octetus_introitus_exitus.h	8965	41b89e98ec6212830f8a0a8a82f235b777c80c418a4a633afe4cc0baba35b94c
anchor_sift	deps/mmgr/src/pow5/CMakeLists.txt	475	5a3a74cad575aebeed1114a04234b7375639343134cdd731fc86369fd9e1f12e
anchor_sift	deps/mmgr/src/pow5/pow5.h	5820	b7583090641ffb7bb78416d665cd81df00b91608e095fbeab08fd0803f201c91
anchor_sift	deps/mmgr/src/proximus_operor/CMakeLists.txt	786	134eadf606697bf353a68591a22a1cb67b84d2a6f6bc6309401bda6ec05335ad
anchor_sift	deps/mmgr/src/proximus_operor/proximus_operor.c	17551	3e27a29e43ae4789dc3c19d388d0bd318dbca0f563fcd87a2474be24de891eb3
anchor_sift	deps/mmgr/src/proximus_operor/proximus_operor.h	8065	89abe2035bde631cdb4f3ea99e4c620aa028b724e955b391afc644c036386319
anchor_sift	deps/mmgr/src/spatium/CMakeLists.txt	618	176f2dbb533e3217a370461d8fbb40866ca734a14f388638765e2dbb687853ce
anchor_sift	deps/mmgr/src/spatium/spatium.c	11656	22fb795e1547e0f284f408e4a70efa7a82bd0e11e1ca3e4e1ba77c988e057b4d
anchor_sift	deps/mmgr/src/spatium/spatium.h	11401	bf53e99191e6aa34b2569a2d0ab08aca0a6ec892d90d7294ffd358dbc900229e
anchor_sift	deps/mmgr/src/transformo/CMakeLists.txt	672	266286600181245beeaaded506d17a892df151c6f7a2364bad94143c311e1e79
anchor_sift	deps/mmgr/src/transformo/transformo.c	25219	8c429a9055f13128fcc28ec765a17429cda8ff804e03100106b535822fb18a7a
anchor_sift	deps/mmgr/src/transformo/transformo.h	6282	e76a1a6d986f4d15482a2c026ee8d1678e2e66ee06c09a1759e83697add23dbc
anchor_sift	deps/mmgr/src/verba_scribo/CMakeLists.txt	1376	87d267fad2f02ce130329a114ca208a67c58f296cb7c742c24b82c9076eeeb0c
anchor_sift	deps/mmgr/src/verba_scribo/verba_scribo.c	53003	44748810d270d03e2b1ea64dfe805b0c4eb232d7a4a8879716b341217b5ee0d3
anchor_sift	deps/mmgr/src/verba_scribo/verba_scribo.h	20679	184b8a1b3bb3a3b3fceae5fb9e877026027d570d760189b1adc278ab01cc7ebd
anchor_sift	deps/mmgr/src/verbum_scrutor/CMakeLists.txt	451	65a595847bfe7c676287efe5e396b70f584ed97d9a022b5cce209787063148f6
anchor_sift	deps/mmgr/src/verbum_scrutor/verbum_scrutor.c	31846	c4d755c99145b70149b56fbf4ada47fe8928327067fe4a3d51d841397a0fde5c
anchor_sift	deps/mmgr/src/verbum_scrutor/verbum_scrutor.h	24921	7e8bc07068152c88bee00d4a3c39d3e116719b3ba8d05c0ece3ff2c97279b907
anchor_sift	deps/mmgr/test/CMakeLists.txt	2346	37c77da1b37d48425774affa775e1a8201c5bd939d79f3d777b1351667451c5a
anchor_sift	deps/mmgr/test/accuracy/CMakeLists.txt	1672	6076b54712c2e2c1f0e7e1b3c755693c65c38da234c1730621033afbebc2fba4
anchor_sift	deps/mmgr/test/accuracy/test_ascii_persona_bitorum_accuracy/CMakeLists.txt	223	272507cb204a66ac24ef8b99afa9de0fc03be382f28404447ac142aa2d76cebc
anchor_sift	deps/mmgr/test/accuracy/test_ascii_persona_bitorum_accuracy/test_ascii_persona_bitorum_accuracy.c	19331	89af0c185a73a79ea637c9c813765d8fe7ef603328f14399fa8fcd479969d622
anchor_sift	deps/mmgr/test/accuracy/test_ascii_persona_bitorum_accuracy/unity_runner.c	2790	387ff168708e8191d8b556c7af512aca5aa079582dfdff277b6db474ad8d87e8
anchor_sift	deps/mmgr/test/accuracy/test_bitorum_introitus_exitus_accuracy/CMakeLists.txt	226	526adbe8357df0bd77e9988b990e63b34ec1e76afede435eb529bb5414c4c58b
anchor_sift	deps/mmgr/test/accuracy/test_bitorum_introitus_exitus_accuracy/test_bitorum_introitus_exitus_accuracy.c	22310	17ea3ceb843163d7ceabc71f429d9a1ddf560bfea7912dd6bd3f83121802567a
anchor_sift	deps/mmgr/test/accuracy/test_bitorum_introitus_exitus_accuracy/unity_runner.c	2905	84c0e95e9a9d2fe3edf5dc524142b9260a3d0f2cc3ef4d41be2ca14e52b042d5
anchor_sift	deps/mmgr/test/accuracy/test_cellularum_laboro_accuracy/CMakeLists.txt	219	bb9ab03fdefde4a02b9030a28b41784c791a4550f65b9f811e30db2d85d56d2e
anchor_sift	deps/mmgr/test/accuracy/test_cellularum_laboro_accuracy/test_cellularum_laboro_accuracy.c	19943	d1764d4930fb08fa709f4bc34fe9877a7b184f6835081dc760c794eebf55e4d0
anchor_sift	deps/mmgr/test/accuracy/test_cellularum_laboro_accuracy/unity_runner.c	3639	7832b4408d3c56f0ec1106db0aae62f13acda417e44b10c7bb748202c8c9ccee
anchor_sift	deps/mmgr/test/accuracy/test_clz_accuracy/CMakeLists.txt	205	10e897424b92f5fc2d82c829ef2b7e06c3fb54a1f9111d0e52e9049beaa195f8
anchor_sift	deps/mmgr/test/accuracy/test_clz_accuracy/test_clz_accuracy.c	16054	6e828b0ffb870a2657a35d4e1a831c7f7fefb7d1f825bfd7fc640ae8f16374e5
anchor_sift	deps/mmgr/test/accuracy/test_clz_accuracy/unity_runner.c	2767	9cbd155e38ffbb0cf7ec5513a2cd946d3d13340ba4b8963bb67ab3d59f3154dd
anchor_sift	deps/mmgr/test/accuracy/test_endian_accuracy/CMakeLists.txt	208	687fb957b0634f6ace230e766529a74a211bb5663928ccb54090f0fa800da6e9
anchor_sift	deps/mmgr/test/accuracy/test_endian_accuracy/test_endian_accuracy.c	17467	b775a17de58a8b24e35d8962423da531e6ff15161f0f4b19e6e324eb812410d1
anchor_sift	deps/mmgr/test/accuracy/test_endian_accuracy/unity_runner.c	2661	3799a82a41271bd5cefdecde536def46a0f5ed2707c684db90281776d1bbb3a2
anchor_sift	deps/mmgr/test/accuracy/test_fractio_accuracy/CMakeLists.txt	209	c9791b2d5643b2d9b2bb9925a53b58a53c0e4e26d47268cb8be1a79bf5d0da72
anchor_sift	deps/mmgr/test/accuracy/test_fractio_accuracy/test_fractio_accuracy.c	15748	f0aeed1aa3dd3fd5384e7cd57566cca804b4d67eb9c8dbf4508dbb98b572d113
anchor_sift	deps/mmgr/test/accuracy/test_fractio_accuracy/unity_runner.c	2598	02bad1f612acaa0cbf773d823d4d30f869a4754c509d7faefc9e593bcab85c12
anchor_sift	deps/mmgr/test/accuracy/test_impensa_ancorae_acus_accuracy/CMakeLists.txt	222	eac6f669355bd2fc24ace335217f9c4f74cc884ac2357357d8c8590837dd3e14
anchor_sift	deps/mmgr/test/accuracy/test_impensa_ancorae_acus_accuracy/test_impensa_ancorae_acus_accuracy.c	9798	c0a820145d2229e42376e75bed17fe1e0e02f4ab9847b01b369b821685d9e348
anchor_sift	deps/mmgr/test/accuracy/test_impensa_ancorae_acus_accuracy/unity_runner.c	2431	4a5acdb6a9f9e17886a276f19ff8e6e5ab68549d7b3494601143c69ee1be5514
anchor_sift	deps/mmgr/test/accuracy/test_locus_carcerum_accuracy/CMakeLists.txt	216	9c1e4e317d053602222aa95423975ee5699a778ca2cd0b91992cb49bc7665993
anchor_sift	deps/mmgr/test/accuracy/test_locus_carcerum_accuracy/test_locus_carcerum_accuracy.c	28136	5c74ec8272cee6157d8b80a3be65416737b3973fe273c20338f7b18a3acf7530
anchor_sift	deps/mmgr/test/accuracy/test_locus_carcerum_accuracy/unity_runner.c	3300	127872fde1b72e16aafd1f1ee22f52840b2c9896855fe5f8d011231524ce92ee
anchor_sift	deps/mmgr/test/accuracy/test_memoria_anularis_accuracy/CMakeLists.txt	218	822649706b5df0ec88792548e78600e5923a43b0d4a0aab1ddf50a3ec5915b6f
anchor_sift	deps/mmgr/test/accuracy/test_memoria_anularis_accuracy/test_memoria_anularis_accuracy.c	36654	2423eded39aaf0e667ca1fa37505e3696bf858ba4a21dbe3f3f75a8b927888f5
anchor_sift	deps/mmgr/test/accuracy/test_memoria_anularis_accuracy/unity_runner.c	3588	fa3b9cde8a12187f0590b9612a7eb12c90f2ff5f3b70c7b3a0372d9968aee011
anchor_sift	deps/mmgr/test/accuracy/test_memoria_externa_accuracy/CMakeLists.txt	235	ad05f2cb6d7b8836edb3a47fc7d057eb696685104574927efc89d56b41475b3b
anchor_sift	deps/mmgr/test/accuracy/test_memoria_externa_accuracy/test_memoria_externa_accuracy.c	15693	98d9a2e9f776822fbec09ce31fc7f5641de43e4ced3bafaaf5b79b47b4df1fb5
anchor_sift	deps/mmgr/test/accuracy/test_memoria_externa_accuracy/unity_runner.c	2471	a175bbb94889731a0bd80efcf256c237354522e747f2865d16467ee04545f61d
anchor_sift	deps/mmgr/test/accuracy/test_memoria_operor_accuracy/CMakeLists.txt	216	7ad9887552d9d967b40e9c6f9329cbdeec91553ec03866fa3e3610f5507edd9b
anchor_sift	deps/mmgr/test/accuracy/test_memoria_operor_accuracy/test_memoria_operor_accuracy.c	23578	14e9c73b4105c32a2f6e76cf0af59a03107d790fddc9a689d4a7bc35afd40673
anchor_sift	deps/mmgr/test/accuracy/test_memoria_operor_accuracy/unity_runner.c	3122	bd1db6606cac58afee6e1712e709bce86dc5a9e72c8e8558f449c566d1b1a60e
anchor_sift	deps/mmgr/test/accuracy/test_numeros_scribo_accuracy/CMakeLists.txt	216	bd0554238ecfa0e6a26bbe363b1b9edaa6bc6ea6452416d1d070aca85bd83997
anchor_sift	deps/mmgr/test/accuracy/test_numeros_scribo_accuracy/test_numeros_scribo_accuracy.c	27285	adfdfebb76b3275658f74056176d16f42f40ac004de9160429eebbe5fab257dc
anchor_sift	deps/mmgr/test/accuracy/test_numeros_scribo_accuracy/unity_runner.c	3527	8d35ce62297396b5199c0ed470251b59693563c3dcd2c9933eafe76fea8e496a
anchor_sift	deps/mmgr/test/accuracy/test_octetus_introitus_exitus_accuracy/CMakeLists.txt	226	4a1d85601501f9a284e17193aa0172115b857cecfe34f37329a9b0c0ae764bc6
anchor_sift	deps/mmgr/test/accuracy/test_octetus_introitus_exitus_accuracy/test_octetus_introitus_exitus_accuracy.c	25631	4afdc511c4964bdf2c061d342342818c45cea27bd3b82edfb9d7fda5d23fee86
anchor_sift	deps/mmgr/test/accuracy/test_octetus_introitus_exitus_accuracy/unity_runner.c	3613	3480e30b6f4449873ceb2e5dc3e2c5fe3f8652e4f490c97874b97b2d466c9403
anchor_sift	deps/mmgr/test/accuracy/test_pow5_accuracy/CMakeLists.txt	206	88024ce1862e534e597862d235f952fb3cafe12d41cbe056cf1e15c59f9c46f3
anchor_sift	deps/mmgr/test/accuracy/test_pow5_accuracy/test_pow5_accuracy.c	27767	7bafcfacab6d97a722c0e1b90165d6f071405a99c9dba7824d52d3dfa53fba38
anchor_sift	deps/mmgr/test/accuracy/test_pow5_accuracy/unity_runner.c	3032	d89fa3eb0f8edebf25a5ceb75c26c920c29a1c53fef9939d144b4667a1c34546
anchor_sift	deps/mmgr/test/accuracy/test_proximus_operor_accuracy/CMakeLists.txt	217	a8e989879f3d2b95483e92da21ffcb054f1271b8650221da89a4c1d7fd0214de
anchor_sift	deps/mmgr/test/accuracy/test_proximus_operor_accuracy/test_proximus_operor_accuracy.c	23476	62ddd75aa23b8e7feafdb3f942e26fea81117371fcb62084115576ef769366f1
